92,-1.01137e-18,9.81308e-18,9.86506e-18,1.6735
93,-1.3985e-17,9.50719e-19,1.40173e-17,3.07372
94,-2.11061e-17,3.09536e-17,3.74646e-17,2.16925
95,2.50562e-17,4.91787e-17,5.51938e-17,1.09958
96,-1.6031e-16,0,1.6031e-16,3.14159
97,2.50562e-17,-4.91787e-17,5.51938e-17,-1.09958
98,-2.11061e-17,-3.09536e-17,3.74646e-17,-2.16925
99,-1.3985e-17,-9.50719e-19,1.40173e-17,-3.07372
100,-1.01137e-18,-9.81308e-18,9.86506e-18,-1.6735
101,-1.69705e-17,-1.60554e-17,2.33618e-17,-2.3839
102,-2.53118e-17,-2.19981e-18,2.54072e-17,-3.0549
103,-3.2697e-17,-4.36741e-18,3.29874e-17,-3.00881
104,3.41008e-09,-1.02305e-16,3.41008e-09,-3.00007e-08
105,3.2697e-17,-4.36741e-18,3.29874e-17,-0.132786
106,2.53118e-17,-2.19981e-18,2.54072e-17,-0.0866906
107,1.69705e-17,-1.60554e-17,2.33618e-17,-0.757696
108,1.01137e-18,-9.81308e-18,9.86506e-18,-1.4681
109,1.3985e-17,-9.50719e-19,1.40173e-17,-0.0678767
110,2.11061e-17,-3.09536e-17,3.74646e-17,-0.972348
111,-2.50562e-17,-4.91787e-17,5.51938e-17,-2.04201
112,1.6031e-16,0,1.6031e-16,0
113,-2.50562e-17,4.91787e-17,5.51938e-17,2.04201
114,2.11061e-17,3.09536e-17,3.74646e-17,0.972348
115,1.3985e-17,9.50719e-19,1.40173e-17,0.0678767
116,1.01137e-18,9.81308e-18,9.86506e-18,1.4681
117,1.69705e-17,1.60554e-17,2.33618e-17,0.757696
118,2.53118e-17,2.19981e-18,2.54072e-17,0.0866906
119,3.2697e-17,4.36741e-18,3.29874e-17,0.132786
120,7.13357e-09,1.2708e-09,7.24588e-09,0.176294
121,-3.2697e-17,4.36741e-18,3.29874e-17,3.00881
122,-2.53118e-17,2.19981e-18,2.54072e-17,3.0549
123,-1.69705e-17,1.60554e-17,2.33618e-17,2.3839
124,-1.01137e-18,9.81308e-18,9.86506e-18,1.6735
125,-1.3985e-17,9.50719e-19,1.40173e-17,3.07372
126,-2.11061e-17,3.09536e-17,3.74646e-17,2.16925
127,2.50562e-17,4.91787e-17,5.51938e-17,1.09958
